Action,Name,Points,GameMode,Timestamp
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:00:51.935
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:00:51.938
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:00:51.941
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 10:00:51.95
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:00:51.953
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 10:00:51.956
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:00:52.306
RefactorAddXAssertionsAchievement,Double check,3,LEADERBOARD,2025-04-17 10:01:24.446
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 10:01:24.447
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:01:25.699
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:01:54.544
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:02:29.237
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:02:37.529
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:02:37.908
RefactorAddXAssertionsAchievement,Double check,4,LEADERBOARD,2025-04-17 10:03:08.247
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 10:03:08.247
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 10:03:09.243
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:03:09.623
RefactorAddXAssertionsAchievement,Double check,2,LEADERBOARD,2025-04-17 10:04:13.551
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 10:04:13.552
RefactorAddXAssertionsAchievement,Double check,2,LEADERBOARD,2025-04-17 10:04:25.272
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 10:04:26.266
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:04:26.63
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:04:38.854
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:04:38.858
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:04:38.861
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:04:38.863
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:04:38.865
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 10:04:38.867
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 10:04:38.868
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 10:04:38.871
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:04:38.873
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 10:04:38.874
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:04:39.224
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 10:04:39.225
CoverXLinesAchievement,Line-by-line,21,LEADERBOARD,2025-04-17 10:04:40.661
CoverXMethodsAchievement,Check your methods,11,LEADERBOARD,2025-04-17 10:04:40.662
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:04:40.662
CoverXBranchesAchievement,Check your branches,9,LEADERBOARD,2025-04-17 10:04:40.662
RefactorAddXAssertionsAchievement,Double check,2,LEADERBOARD,2025-04-17 10:05:40.565
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 10:05:40.565
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 10:05:41.507
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:05:41.889
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:05:48.342
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:05:48.346
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:05:48.349
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:05:48.353
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:05:48.356
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 10:05:48.358
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 10:05:48.361
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 10:05:48.363
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 10:05:48.365
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:05:48.367
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 10:05:48.37
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:05:48.72
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 10:05:48.721
CoverXLinesAchievement,Line-by-line,22,LEADERBOARD,2025-04-17 10:05:50.318
CoverXMethodsAchievement,Check your methods,11,LEADERBOARD,2025-04-17 10:05:50.318
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:05:50.319
CoverXBranchesAchievement,Check your branches,10,LEADERBOARD,2025-04-17 10:05:50.319
