user,achievement,points,game_mode,timestamp,group
2b2965f7-5d66-4569-802b-27c84aa69bff,RefactorAddXAssertionsAchievement,2,Leaderboard,2025-04-17 09:14:16.979084+02:00,B
2b2965f7-5d66-4569-802b-27c84aa69bff,AddTestsAchievement,1,Leaderboard,2025-04-17 09:14:16.986161+02:00,B
2b2965f7-5d66-4569-802b-27c84aa69bff,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:14:17.019725+02:00,B
2b2965f7-5d66-4569-802b-27c84aa69bff,AddTestsAchievement,1,Leaderboard,2025-04-17 09:14:17.048846+02:00,B
1f06f352-91b6-4373-87ed-5a5070723efb,AddTestsAchievement,1,Achievements,2025-04-17 09:14:21.311835+02:00,A
1f06f352-91b6-4373-87ed-5a5070723efb,RefactorCodeAchievement,1,Achievements,2025-04-17 09:14:21.364307+02:00,A
2b2965f7-5d66-4569-802b-27c84aa69bff,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:14:22.329699+02:00,B
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:14:23.079570+02:00,A
f9ec833e-db4f-49b9-9b14-08298cbb4425,RefactorAddXAssertionsAchievement,2,Leaderboard,2025-04-17 09:14:24.705095+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,1,Leaderboard,2025-04-17 09:14:25.019392+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:14:28.441372+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:14:30.069718+02:00,A
1f06f352-91b6-4373-87ed-5a5070723efb,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:14:37.105100+02:00,A
4d14cb87-b95e-4575-8823-f951391a3e6a,RefactorXTestNamesAchievement,1,Leaderboard,2025-04-17 09:14:49.858687+02:00,B
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,AddTestsAchievement,1,Achievements,2025-04-17 09:14:50.613210+02:00,A
1f06f352-91b6-4373-87ed-5a5070723efb,AddTestsAchievement,1,Achievements,2025-04-17 09:14:56.801307+02:00,A
ff65b446-d728-4f12-98a8-c63529c589ba,RefactorAddXAssertionsAchievement,3,Achievements,2025-04-17 09:14:59.506830+02:00,A
ff65b446-d728-4f12-98a8-c63529c589ba,AddTestsAchievement,1,Achievements,2025-04-17 09:14:59.537407+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:14:59.782038+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,AddTestsAchievement,1,Achievements,2025-04-17 09:14:59.789603+02:00,A
afb0f9dc-6acf-48cd-a0e1-032f5df9366f,AddTestsAchievement,1,Leaderboard,2025-04-17 09:15:00.574138+02:00,B
afb0f9dc-6acf-48cd-a0e1-032f5df9366f,RefactorCodeAchievement,1,Leaderboard,2025-04-17 09:15:00.581217+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RefactorAddXAssertionsAchievement,2,Leaderboard,2025-04-17 09:15:02.067988+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,1,Leaderboard,2025-04-17 09:15:02.068248+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:15:03.766304+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RefactorAddXAssertionsAchievement,2,Achievements,2025-04-17 09:15:08.671790+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:15:09.818187+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:15:12.382954+02:00,A
4d14cb87-b95e-4575-8823-f951391a3e6a,RefactorXTestNamesAchievement,1,Leaderboard,2025-04-17 09:15:13.122219+02:00,B
4d14cb87-b95e-4575-8823-f951391a3e6a,RefactorCodeAchievement,1,Leaderboard,2025-04-17 09:15:13.128175+02:00,B
dbcd3c5d-5f82-4c84-88cc-8a101893e23c,AddTestsAchievement,1,Achievements,2025-04-17 09:15:15.273319+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:15:17.238964+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:15:17.582066+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunWithCoverageAchievement,1,Achievements,2025-04-17 09:15:17.586399+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,CoverXLinesAchievement,7,Achievements,2025-04-17 09:15:17.994918+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,CoverXMethodsAchievement,5,Achievements,2025-04-17 09:15:18.011108+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,CoverXClassesAchievement,1,Achievements,2025-04-17 09:15:18.244326+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorAddXAssertionsAchievement,2,Achievements,2025-04-17 09:15:18.649185+02:00,A
afb0f9dc-6acf-48cd-a0e1-032f5df9366f,AddTestsAchievement,1,Leaderboard,2025-04-17 09:15:19.576995+02:00,B
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:15:20.896821+02:00,A
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,RefactorCodeAchievement,1,Achievements,2025-04-17 09:15:20.905311+02:00,A
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,RefactorCodeAchievement,1,Achievements,2025-04-17 09:15:20.914044+02:00,A
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,RefactorCodeAchievement,1,Achievements,2025-04-17 09:15:20.935557+02:00,A
fb270a09-6a45-4eae-8f9a-3c808faec3ee,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:15:21.808602+02:00,B
60716858-6fcb-4953-88e3-12a51b3c7c47,RefactorAddXAssertionsAchievement,706,Leaderboard,2025-04-17 09:15:22.459118+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RefactorAddXAssertionsAchievement,2,Leaderboard,2025-04-17 09:15:22.584452+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,AddTestsAchievement,1,Leaderboard,2025-04-17 09:15:22.585001+02:00,B
fb270a09-6a45-4eae-8f9a-3c808faec3ee,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:15:22.879585+02:00,B
223bf16c-aaad-404f-8a47-61f3ced741e4,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:15:24.738406+02:00,A
223bf16c-aaad-404f-8a47-61f3ced741e4,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:15:30.280631+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:15:30.593781+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:15:42.499417+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,AddTestsAchievement,2,Achievements,2025-04-17 09:15:42.504840+02:00,A
70e85b5e-92d4-498a-9079-ba881f5b3b82,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:15:43.758068+02:00,B
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:15:45.057737+02:00,B
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RefactorCodeAchievement,1,Leaderboard,2025-04-17 09:15:45.111269+02:00,B
60716858-6fcb-4953-88e3-12a51b3c7c47,RefactorAddXAssertionsAchievement,19062,Leaderboard,2025-04-17 09:15:46.899817+02:00,B
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:15:47.971308+02:00,B
afb0f9dc-6acf-48cd-a0e1-032f5df9366f,RefactorCodeAchievement,1,Leaderboard,2025-04-17 09:15:53.200875+02:00,B
afb0f9dc-6acf-48cd-a0e1-032f5df9366f,RefactorCodeAchievement,1,Leaderboard,2025-04-17 09:15:53.208764+02:00,B
1f06f352-91b6-4373-87ed-5a5070723efb,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:15:57.761810+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:16:04.505296+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:16:05.760023+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:16:06.028930+02:00,B
d5082901-d846-4794-82af-2c7db8d50788,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:16:13.745567+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:16:13.786057+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:16:14.598625+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,AddTestsAchievement,1,Achievements,2025-04-17 09:16:14.612105+02:00,A
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:16:18.796484+02:00,B
223bf16c-aaad-404f-8a47-61f3ced741e4,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:16:19.069773+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:16:19.074521+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:16:23.636633+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunWithCoverageAchievement,1,Leaderboard,2025-04-17 09:16:23.646596+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,CoverXLinesAchievement,10,Leaderboard,2025-04-17 09:16:26.583719+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,CoverXMethodsAchievement,5,Leaderboard,2025-04-17 09:16:26.609933+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,CoverXClassesAchievement,1,Leaderboard,2025-04-17 09:16:26.611294+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,CoverXBranchesAchievement,4,Leaderboard,2025-04-17 09:16:26.626314+02:00,B
1f06f352-91b6-4373-87ed-5a5070723efb,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:16:26.680460+02:00,A
1f06f352-91b6-4373-87ed-5a5070723efb,AddTestsAchievement,1,Achievements,2025-04-17 09:16:26.690141+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,2,Achievements,2025-04-17 09:16:32.209722+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:16:32.859592+02:00,A
2b2965f7-5d66-4569-802b-27c84aa69bff,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:16:32.880705+02:00,B
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:16:33.523216+02:00,A
fb270a09-6a45-4eae-8f9a-3c808faec3ee,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:16:34.288506+02:00,B
fb270a09-6a45-4eae-8f9a-3c808faec3ee,AddTestsAchievement,1,Leaderboard,2025-04-17 09:16:34.295408+02:00,B
1f06f352-91b6-4373-87ed-5a5070723efb,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:16:34.328031+02:00,A
2b2965f7-5d66-4569-802b-27c84aa69bff,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:16:35.644017+02:00,B
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:16:36.886973+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,AddTestsAchievement,1,Achievements,2025-04-17 09:16:36.891579+02:00,A
f9ec833e-db4f-49b9-9b14-08298cbb4425,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:16:39.323778+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:16:41.183868+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunWithCoverageAchievement,1,Leaderboard,2025-04-17 09:16:41.190991+02:00,B
1f06f352-91b6-4373-87ed-5a5070723efb,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:16:41.773567+02:00,A
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RefactorXTestNamesAchievement,1,Leaderboard,2025-04-17 09:16:41.984152+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:16:50.314287+02:00,A
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:16:52.029521+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,1,Leaderboard,2025-04-17 09:16:52.834368+02:00,B
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,AddTestsAchievement,1,Achievements,2025-04-17 09:16:55.112562+02:00,A
f9ec833e-db4f-49b9-9b14-08298cbb4425,RefactorAddXAssertionsAchievement,2,Leaderboard,2025-04-17 09:16:56.060135+02:00,B
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:16:56.975233+02:00,A
1f06f352-91b6-4373-87ed-5a5070723efb,AddTestsAchievement,1,Achievements,2025-04-17 09:17:02.088713+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:17:03.029731+02:00,A
223bf16c-aaad-404f-8a47-61f3ced741e4,AddTestsAchievement,1,Achievements,2025-04-17 09:17:14.430154+02:00,A
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:17:16.682225+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RefactorAddXAssertionsAchievement,2,Leaderboard,2025-04-17 09:17:19.383816+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,1,Leaderboard,2025-04-17 09:17:19.398474+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:17:22.195316+02:00,B
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:17:26.992133+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:17:28.091199+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,AddTestsAchievement,1,Achievements,2025-04-17 09:17:28.091401+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:17:29.330406+02:00,A
223bf16c-aaad-404f-8a47-61f3ced741e4,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:17:30.109005+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:17:34.742447+02:00,A
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:17:36.321209+02:00,B
afb0f9dc-6acf-48cd-a0e1-032f5df9366f,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:17:39.588391+02:00,B
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:17:44.109606+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:17:44.353916+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunWithCoverageAchievement,1,Leaderboard,2025-04-17 09:17:44.361013+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:17:45.774764+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:17:47.684662+02:00,A
60716858-6fcb-4953-88e3-12a51b3c7c47,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:17:56.005470+02:00,B
d65a1736-2d35-44e8-bf24-d1fd976c741f,AddTestsAchievement,1,Achievements,2025-04-17 09:17:56.482698+02:00,A
70e85b5e-92d4-498a-9079-ba881f5b3b82,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:17:56.866774+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:18:04.137475+02:00,A
f9ec833e-db4f-49b9-9b14-08298cbb4425,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:06.310107+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:07.674449+02:00,B
64330b4a-8b12-4c91-9b78-5942c1b9325f,RefactorCodeAchievement,1,Achievements,2025-04-17 09:45:54.885904+02:00,B
64330b4a-8b12-4c91-9b78-5942c1b9325f,RefactorCodeAchievement,1,Achievements,2025-04-17 09:45:54.890549+02:00,B
64330b4a-8b12-4c91-9b78-5942c1b9325f,RefactorCodeAchievement,1,Achievements,2025-04-17 09:45:54.946446+02:00,B
64330b4a-8b12-4c91-9b78-5942c1b9325f,RefactorCodeAchievement,1,Achievements,2025-04-17 09:45:54.982551+02:00,B
64330b4a-8b12-4c91-9b78-5942c1b9325f,RefactorCodeAchievement,1,Achievements,2025-04-17 09:45:55.031906+02:00,B
d5082901-d846-4794-82af-2c7db8d50788,AddTestsAchievement,1,Achievements,2025-04-17 09:46:18.921859+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:46:19.636457+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,AddTestsAchievement,1,Achievements,2025-04-17 09:46:19.644972+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:18:10.962506+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunWithCoverageAchievement,1,Achievements,2025-04-17 09:18:10.969313+02:00,A
88a83dd8-0ea0-41ad-93ca-d397d796fb37,AddTestsAchievement,1,Leaderboard,2025-04-17 09:18:11.028875+02:00,B
fb270a09-6a45-4eae-8f9a-3c808faec3ee,RefactorCodeAchievement,1,Leaderboard,2025-04-17 09:18:14.665890+02:00,B
2b2965f7-5d66-4569-802b-27c84aa69bff,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:18:15.803031+02:00,B
674eeeb6-2534-419d-8965-63e4400f60c4,RefactorCodeAchievement,1,Achievements,2025-04-17 09:18:17.333725+02:00,A
674eeeb6-2534-419d-8965-63e4400f60c4,RefactorCodeAchievement,1,Achievements,2025-04-17 09:18:17.339994+02:00,A
674eeeb6-2534-419d-8965-63e4400f60c4,RefactorCodeAchievement,1,Achievements,2025-04-17 09:18:17.353198+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:18:18.586963+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:12.815972+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:16.021766+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:18.263509+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:20.507351+02:00,B
64330b4a-8b12-4c91-9b78-5942c1b9325f,RefactorAddXAssertionsAchievement,3,Achievements,2025-04-17 09:45:21.351585+02:00,B
64330b4a-8b12-4c91-9b78-5942c1b9325f,AddTestsAchievement,1,Achievements,2025-04-17 09:45:21.429238+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:22.682482+02:00,B
ca639c6f-a4d1-464c-9b8b-0351617a59b5,AddTestsAchievement,1,Achievements,2025-04-17 09:45:23.615357+02:00,B
f9ec833e-db4f-49b9-9b14-08298cbb4425,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:24.265486+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:24.697799+02:00,B
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:26.418005+02:00,B
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:31.281010+02:00,B
88a83dd8-0ea0-41ad-93ca-d397d796fb37,RefactorCodeAchievement,1,Achievements,2025-04-17 09:45:43.473136+02:00,B
88a83dd8-0ea0-41ad-93ca-d397d796fb37,RefactorCodeAchievement,1,Achievements,2025-04-17 09:45:43.521703+02:00,B
f9ec833e-db4f-49b9-9b14-08298cbb4425,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:44.348366+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,1,Leaderboard,2025-04-17 09:18:18.592742+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:18:21.528280+02:00,B
60716858-6fcb-4953-88e3-12a51b3c7c47,AddTestsAchievement,1,Leaderboard,2025-04-17 09:18:22.144178+02:00,B
60716858-6fcb-4953-88e3-12a51b3c7c47,RefactorCodeAchievement,1,Leaderboard,2025-04-17 09:18:22.156255+02:00,B
f9ec833e-db4f-49b9-9b14-08298cbb4425,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:18:24.896751+02:00,B
60716858-6fcb-4953-88e3-12a51b3c7c47,RefactorCodeAchievement,1,Leaderboard,2025-04-17 09:18:32.994563+02:00,B
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:18:35.802599+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:18:46.162503+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,AddTestsAchievement,1,Achievements,2025-04-17 09:18:46.210358+02:00,A
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:18:58.214412+02:00,A
70e85b5e-92d4-498a-9079-ba881f5b3b82,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:19:05.340551+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,1,Leaderboard,2025-04-17 09:19:09.890552+02:00,B
f9ec833e-db4f-49b9-9b14-08298cbb4425,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:19:10.826675+02:00,B
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:19:13.384008+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,AddTestsAchievement,1,Achievements,2025-04-17 09:19:13.669435+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:19:13.718252+02:00,A
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:19:13.720161+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:19:13.738639+02:00,A
d5082901-d846-4794-82af-2c7db8d50788,RefactorAddXAssertionsAchievement,2,Leaderboard,2025-04-17 09:19:18.025871+02:00,B
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:19:31.951087+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:19:35.329107+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,AddTestsAchievement,1,Achievements,2025-04-17 09:19:35.329324+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorXTestNamesAchievement,1,Achievements,2025-04-17 09:19:35.340886+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:19:36.634318+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:19:37.075311+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:19:38.280670+02:00,A
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:19:49.217415+02:00,B
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:19:49.725611+02:00,B
674eeeb6-2534-419d-8965-63e4400f60c4,RefactorAddXAssertionsAchievement,3,Achievements,2025-04-17 09:19:51.443973+02:00,A
674eeeb6-2534-419d-8965-63e4400f60c4,AddTestsAchievement,1,Achievements,2025-04-17 09:19:51.451382+02:00,A
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:19:51.640969+02:00,A
1f06f352-91b6-4373-87ed-5a5070723efb,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:19:52.645875+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:19:59.067064+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:19:59.073919+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:20:00.379971+02:00,A
11555248-3f01-4d1c-9a71-ef7caf9150fa,AddTestsAchievement,1,Leaderboard,2025-04-17 09:20:03.022876+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,2,Achievements,2025-04-17 09:20:05.006845+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,AddTestsAchievement,1,Achievements,2025-04-17 09:20:05.010442+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:20:06.335847+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,AddTestsAchievement,7,Achievements,2025-04-17 09:20:09.139304+02:00,A
