Action,Name,Points,GameMode,Timestamp
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:31:15.475
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:31:15.477
CoverXLinesAchievement,Line-by-line,2,ACHIEVEMENTS,2025-04-17 09:31:15.559
CoverXMethodsAchievement,Check your methods,2,ACHIEVEMENTS,2025-04-17 09:31:15.577
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:31:15.581
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.022
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.029
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.037
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.044
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.051
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.057
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.064
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.071
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.076
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.085
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.097
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.106
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.113
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.138
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.152
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.159
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.166
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:25.171
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:33:25.172
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:57.625
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:57.632
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:57.638
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:57.643
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:57.65
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:57.657
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:33:57.665
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:33:58.139
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:33:58.14
CoverXLinesAchievement,Line-by-line,14,ACHIEVEMENTS,2025-04-17 09:33:58.224
CoverXMethodsAchievement,Check your methods,7,ACHIEVEMENTS,2025-04-17 09:33:58.255
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:33:58.261
CoverXBranchesAchievement,Check your branches,4,ACHIEVEMENTS,2025-04-17 09:33:58.266
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.24
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.246
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.252
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.257
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.263
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.27
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.277
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.284
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.289
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.297
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.304
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.31
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.317
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.323
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.329
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.334
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.34
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:34:36.347
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:34:36.757
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:34:36.761
CoverXLinesAchievement,Line-by-line,6,ACHIEVEMENTS,2025-04-17 09:34:36.821
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:34:36.824
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:34:36.827
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 09:36:57.552
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 09:36:57.553
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 09:37:28.17
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 09:37:28.171
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.403
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.411
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.418
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.425
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.432
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.438
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.444
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.464
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.49
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.508
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.518
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.532
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.542
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.595
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.607
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.615
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.625
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.636
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.65
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:37:29.661
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:37:29.945
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:37:29.947
CoverXLinesAchievement,Line-by-line,15,ACHIEVEMENTS,2025-04-17 09:37:30.076
CoverXMethodsAchievement,Check your methods,8,ACHIEVEMENTS,2025-04-17 09:37:30.079
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:37:30.081
CoverXBranchesAchievement,Check your branches,6,ACHIEVEMENTS,2025-04-17 09:37:30.083
CoverXLinesAchievement,Line-by-line,6,ACHIEVEMENTS,2025-04-17 09:37:30.117
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:37:30.119
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:37:30.122
CoverXLinesAchievement,Line-by-line,2,ACHIEVEMENTS,2025-04-17 09:37:30.133
CoverXMethodsAchievement,Check your methods,2,ACHIEVEMENTS,2025-04-17 09:37:30.136
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:37:30.139
CoverXLinesAchievement,Line-by-line,14,ACHIEVEMENTS,2025-04-17 09:37:30.171
CoverXMethodsAchievement,Check your methods,7,ACHIEVEMENTS,2025-04-17 09:37:30.175
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:37:30.178
CoverXBranchesAchievement,Check your branches,4,ACHIEVEMENTS,2025-04-17 09:37:30.181
RefactorAddXAssertionsAchievement,Double check,3,LEADERBOARD,2025-04-17 09:47:01.356
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:47:01.357
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 09:49:01.154
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.361
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.363
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.364
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.366
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.369
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.372
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.376
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.378
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.379
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.383
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.385
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.387
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.388
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.39
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.391
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.392
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.393
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.394
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.402
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:49:02.418
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:49:02.894
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:49:02.895
CoverXLinesAchievement,Line-by-line,4,LEADERBOARD,2025-04-17 09:49:03.042
CoverXMethodsAchievement,Check your methods,4,LEADERBOARD,2025-04-17 09:49:03.042
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:49:03.043
CoverXLinesAchievement,Line-by-line,15,LEADERBOARD,2025-04-17 09:49:03.079
CoverXMethodsAchievement,Check your methods,8,LEADERBOARD,2025-04-17 09:49:03.079
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:49:03.079
CoverXBranchesAchievement,Check your branches,6,LEADERBOARD,2025-04-17 09:49:03.079
CoverXLinesAchievement,Line-by-line,6,LEADERBOARD,2025-04-17 09:49:03.097
CoverXMethodsAchievement,Check your methods,4,LEADERBOARD,2025-04-17 09:49:03.097
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:49:03.098
CoverXLinesAchievement,Line-by-line,2,LEADERBOARD,2025-04-17 09:49:03.108
CoverXMethodsAchievement,Check your methods,2,LEADERBOARD,2025-04-17 09:49:03.108
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:49:03.109
CoverXLinesAchievement,Line-by-line,14,LEADERBOARD,2025-04-17 09:49:03.141
CoverXMethodsAchievement,Check your methods,7,LEADERBOARD,2025-04-17 09:49:03.142
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:49:03.142
CoverXBranchesAchievement,Check your branches,4,LEADERBOARD,2025-04-17 09:49:03.142
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.373
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.375
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.377
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.379
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.38
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.382
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.384
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.386
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.387
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.392
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.394
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.395
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.396
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.398
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.406
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.435
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.457
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.479
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.507
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:13.535
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:51:13.905
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:51:13.906
CoverXLinesAchievement,Line-by-line,4,LEADERBOARD,2025-04-17 09:51:14.03
CoverXMethodsAchievement,Check your methods,4,LEADERBOARD,2025-04-17 09:51:14.031
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:51:14.031
CoverXLinesAchievement,Line-by-line,15,LEADERBOARD,2025-04-17 09:51:14.062
CoverXMethodsAchievement,Check your methods,8,LEADERBOARD,2025-04-17 09:51:14.062
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:51:14.063
CoverXBranchesAchievement,Check your branches,6,LEADERBOARD,2025-04-17 09:51:14.063
CoverXLinesAchievement,Line-by-line,6,LEADERBOARD,2025-04-17 09:51:14.078
CoverXMethodsAchievement,Check your methods,4,LEADERBOARD,2025-04-17 09:51:14.078
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:51:14.079
CoverXLinesAchievement,Line-by-line,2,LEADERBOARD,2025-04-17 09:51:14.085
CoverXMethodsAchievement,Check your methods,2,LEADERBOARD,2025-04-17 09:51:14.086
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:51:14.086
CoverXLinesAchievement,Line-by-line,14,LEADERBOARD,2025-04-17 09:51:14.102
CoverXMethodsAchievement,Check your methods,7,LEADERBOARD,2025-04-17 09:51:14.102
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:51:14.102
CoverXBranchesAchievement,Check your branches,4,LEADERBOARD,2025-04-17 09:51:14.103
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:53:27.314
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:53:27.315
CoverXLinesAchievement,Line-by-line,4,LEADERBOARD,2025-04-17 09:53:27.372
CoverXMethodsAchievement,Check your methods,4,LEADERBOARD,2025-04-17 09:53:27.373
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:53:27.373
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:55:07.706
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:55:07.707
CoverXLinesAchievement,Line-by-line,9,LEADERBOARD,2025-04-17 09:55:07.776
CoverXMethodsAchievement,Check your methods,6,LEADERBOARD,2025-04-17 09:55:07.776
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:55:07.776
CoverXBranchesAchievement,Check your branches,1,LEADERBOARD,2025-04-17 09:55:07.777
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:55:28.341
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:55:28.342
CoverXLinesAchievement,Line-by-line,10,LEADERBOARD,2025-04-17 09:55:28.419
CoverXMethodsAchievement,Check your methods,7,LEADERBOARD,2025-04-17 09:55:28.42
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:55:28.42
CoverXBranchesAchievement,Check your branches,1,LEADERBOARD,2025-04-17 09:55:28.42
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:55:37.177
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:55:37.684
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:55:37.684
CoverXLinesAchievement,Line-by-line,11,LEADERBOARD,2025-04-17 09:55:37.763
CoverXMethodsAchievement,Check your methods,8,LEADERBOARD,2025-04-17 09:55:37.764
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:55:37.764
CoverXBranchesAchievement,Check your branches,1,LEADERBOARD,2025-04-17 09:55:37.765
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 09:56:37.917
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:56:37.917
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:56:39.103
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:56:39.614
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:56:39.614
CoverXLinesAchievement,Line-by-line,10,LEADERBOARD,2025-04-17 09:56:39.679
CoverXMethodsAchievement,Check your methods,7,LEADERBOARD,2025-04-17 09:56:39.68
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:56:39.68
CoverXBranchesAchievement,Check your branches,1,LEADERBOARD,2025-04-17 09:56:39.681
RefactorAddXAssertionsAchievement,Double check,2,LEADERBOARD,2025-04-17 09:57:16.427
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:57:16.428
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:57:18.161
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:57:18.162
CoverXLinesAchievement,Line-by-line,9,LEADERBOARD,2025-04-17 09:57:18.221
CoverXMethodsAchievement,Check your methods,6,LEADERBOARD,2025-04-17 09:57:18.221
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:57:18.221
CoverXBranchesAchievement,Check your branches,1,LEADERBOARD,2025-04-17 09:57:18.222
RefactorAddXAssertionsAchievement,Double check,2,LEADERBOARD,2025-04-17 09:58:47.892
AddTestsAchievement,Safety First,2,LEADERBOARD,2025-04-17 09:58:47.893
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:58:49.185
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:58:49.705
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:58:49.706
CoverXLinesAchievement,Line-by-line,11,LEADERBOARD,2025-04-17 09:58:49.768
CoverXMethodsAchievement,Check your methods,6,LEADERBOARD,2025-04-17 09:58:49.768
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:58:49.768
CoverXBranchesAchievement,Check your branches,3,LEADERBOARD,2025-04-17 09:58:49.769
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:58:54.987
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:58:54.987
CoverXLinesAchievement,Line-by-line,13,LEADERBOARD,2025-04-17 09:58:55.084
CoverXMethodsAchievement,Check your methods,7,LEADERBOARD,2025-04-17 09:58:55.085
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:58:55.086
CoverXBranchesAchievement,Check your branches,4,LEADERBOARD,2025-04-17 09:58:55.086
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:59:54.466
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:59:54.467
CoverXLinesAchievement,Line-by-line,13,LEADERBOARD,2025-04-17 09:59:54.524
CoverXMethodsAchievement,Check your methods,7,LEADERBOARD,2025-04-17 09:59:54.524
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:59:54.525
CoverXBranchesAchievement,Check your branches,4,LEADERBOARD,2025-04-17 09:59:54.525
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:01:49.953
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:02:25.585
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:03:41.53
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:04:07.46
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:04:07.98
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 10:04:07.981
CoverXLinesAchievement,Line-by-line,14,LEADERBOARD,2025-04-17 10:04:08.029
CoverXMethodsAchievement,Check your methods,8,LEADERBOARD,2025-04-17 10:04:08.029
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:04:08.029
CoverXBranchesAchievement,Check your branches,4,LEADERBOARD,2025-04-17 10:04:08.03
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:04:16.587
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:04:17.107
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 10:04:17.108
CoverXLinesAchievement,Line-by-line,12,LEADERBOARD,2025-04-17 10:04:17.188
CoverXMethodsAchievement,Check your methods,7,LEADERBOARD,2025-04-17 10:04:17.189
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:04:17.189
CoverXBranchesAchievement,Check your branches,3,LEADERBOARD,2025-04-17 10:04:17.189
RefactorAddXAssertionsAchievement,Double check,2,LEADERBOARD,2025-04-17 10:05:27.382
AddTestsAchievement,Safety First,2,LEADERBOARD,2025-04-17 10:05:27.383
RefactorXTestNamesAchievement,The Eponym,1,LEADERBOARD,2025-04-17 10:05:27.394
RefactorXTestNamesAchievement,The Eponym,1,LEADERBOARD,2025-04-17 10:05:27.394
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:05:29.172
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 10:05:29.172
CoverXLinesAchievement,Line-by-line,16,LEADERBOARD,2025-04-17 10:05:29.223
CoverXMethodsAchievement,Check your methods,9,LEADERBOARD,2025-04-17 10:05:29.224
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:05:29.224
CoverXBranchesAchievement,Check your branches,5,LEADERBOARD,2025-04-17 10:05:29.225
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:13.527
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:06:14.043
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 10:06:14.044
CoverXLinesAchievement,Line-by-line,16,LEADERBOARD,2025-04-17 10:06:14.091
CoverXMethodsAchievement,Check your methods,9,LEADERBOARD,2025-04-17 10:06:14.092
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:06:14.092
CoverXBranchesAchievement,Check your branches,5,LEADERBOARD,2025-04-17 10:06:14.092
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:22.264
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:06:22.785
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 10:06:22.787
CoverXLinesAchievement,Line-by-line,12,LEADERBOARD,2025-04-17 10:06:22.854
CoverXMethodsAchievement,Check your methods,7,LEADERBOARD,2025-04-17 10:06:22.854
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:06:22.854
CoverXBranchesAchievement,Check your branches,3,LEADERBOARD,2025-04-17 10:06:22.855
