id,user,achievement,points,game_mode,timestamp
1721,caadbaac-e919-4b9b-b3a5-9d074d40493c,AddTestsAchievement,1,0,2025-04-17 07:47:01.538046
1722,eed81e54-2343-44af-ab2f-cd062db7e11a,TriggerXAssertsByTestsAchievement,1,1,2025-04-17 07:47:05.520086
1723,eed81e54-2343-44af-ab2f-cd062db7e11a,RunXTestSuitesAchievement,1,1,2025-04-17 07:47:05.912822
1724,eed81e54-2343-44af-ab2f-cd062db7e11a,RunWithCoverageAchievement,1,1,2025-04-17 07:47:05.937129
1725,60716858-6fcb-4953-88e3-12a51b3c7c47,RunXTestSuitesAchievement,1,1,2025-04-17 07:47:06.975643
1726,60716858-6fcb-4953-88e3-12a51b3c7c47,RunWithCoverageAchievement,1,1,2025-04-17 07:47:06.990298
1727,60716858-6fcb-4953-88e3-12a51b3c7c47,CoverXLinesAchievement,6,1,2025-04-17 07:47:07.255344
1728,60716858-6fcb-4953-88e3-12a51b3c7c47,CoverXMethodsAchievement,4,1,2025-04-17 07:47:07.283789
1729,60716858-6fcb-4953-88e3-12a51b3c7c47,CoverXClassesAchievement,1,1,2025-04-17 07:47:07.351491
1730,0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,0,2025-04-17 07:47:09.103872
1731,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 07:47:14.129265
1733,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 07:47:14.139871
1738,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 07:47:14.171058
1780,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 07:47:30.321614
1788,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 07:47:30.400521
1819,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 07:47:39.689541
2884,caadbaac-e919-4b9b-b3a5-9d074d40493c,CoverXMethodsAchievement,7,0,2025-04-17 07:59:54.757164
2886,1f06f352-91b6-4373-87ed-5a5070723efb,RefactorAddXAssertionsAchievement,1,0,2025-04-17 07:59:55.059128
2887,0d271530-be17-4538-bf04-dde3c6069b5f,RefactorCodeAchievement,1,0,2025-04-17 07:59:56.233692
2888,0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,0,2025-04-17 07:59:57.710756
2889,88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:02.338209
2890,88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunWithCoverageAchievement,1,1,2025-04-17 08:00:02.509234
2891,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXLinesAchievement,4,1,2025-04-17 08:00:03.866086
2892,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXMethodsAchievement,4,1,2025-04-17 08:00:03.941036
2899,f9ec833e-db4f-49b9-9b14-08298cbb4425,AddTestsAchievement,1,1,2025-04-17 08:00:10.401651
2900,11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,2,0,2025-04-17 08:00:11.402095
2901,11b1644a-d11f-45cb-8a40-282a209059c0,AddTestsAchievement,1,0,2025-04-17 08:00:11.408955
2904,a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,AddTestsAchievement,1,0,2025-04-17 08:00:14.335528
2925,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXClassesAchievement,1,1,2025-04-17 08:00:28.421474
2926,7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RefactorAddXAssertionsAchievement,3,0,2025-04-17 08:00:29.868258
2927,7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,1,0,2025-04-17 08:00:29.889770
2928,88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:33.042787
2929,88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunWithCoverageAchievement,1,1,2025-04-17 08:00:33.076399
2930,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXLinesAchievement,4,1,2025-04-17 08:00:34.496164
2931,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXMethodsAchievement,4,1,2025-04-17 08:00:34.534577
2938,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:00:38.837538
2963,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:00:46.217047
2995,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,4,0,2025-04-17 08:00:52.107491
2996,eed81e54-2343-44af-ab2f-cd062db7e11a,TriggerXAssertsByTestsAchievement,1,1,2025-04-17 08:00:52.255431
2997,0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,0,2025-04-17 08:00:52.418419
2998,eed81e54-2343-44af-ab2f-cd062db7e11a,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:52.648863
2999,eed81e54-2343-44af-ab2f-cd062db7e11a,RunWithCoverageAchievement,1,1,2025-04-17 08:00:52.657586
3000,eed81e54-2343-44af-ab2f-cd062db7e11a,CoverXLinesAchievement,4,1,2025-04-17 08:00:52.700505
3001,eed81e54-2343-44af-ab2f-cd062db7e11a,CoverXMethodsAchievement,2,1,2025-04-17 08:00:52.705623
3002,eed81e54-2343-44af-ab2f-cd062db7e11a,CoverXClassesAchievement,1,1,2025-04-17 08:00:52.714923
3003,d65a1736-2d35-44e8-bf24-d1fd976c741f,RunXTestSuitesAchievement,1,0,2025-04-17 08:00:55.931461
3004,ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:59.886391
3005,d65a1736-2d35-44e8-bf24-d1fd976c741f,RunXTestSuitesAchievement,1,0,2025-04-17 08:01:03.073090
3006,674eeeb6-2534-419d-8965-63e4400f60c4,RefactorAddXAssertionsAchievement,1,0,2025-04-17 08:01:07.966573
3007,70e85b5e-92d4-498a-9079-ba881f5b3b82,RefactorAddXAssertionsAchievement,1,1,2025-04-17 08:01:09.538247
3008,88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunXTestSuitesAchievement,1,1,2025-04-17 08:01:10.299532
3009,d65a1736-2d35-44e8-bf24-d1fd976c741f,RunXTestSuitesAchievement,1,0,2025-04-17 08:01:13.127292
3010,88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunXTestSuitesAchievement,1,1,2025-04-17 08:01:14.943522
3011,0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,3,0,2025-04-17 08:01:24.557613
3012,0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,0,2025-04-17 08:01:24.588330
3013,0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,0,2025-04-17 08:01:25.818650
3014,f9ec833e-db4f-49b9-9b14-08298cbb4425,RunXTestSuitesAchievement,1,1,2025-04-17 08:01:32.579303
3015,1f06f352-91b6-4373-87ed-5a5070723efb,AddTestsAchievement,1,0,2025-04-17 08:01:34.879643
3016,d65a1736-2d35-44e8-bf24-d1fd976c741f,RunXTestSuitesAchievement,1,0,2025-04-17 08:01:41.825069
1678,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 07:46:45.331248
2885,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXClassesAchievement,1,1,2025-04-17 07:59:54.758608
2893,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXClassesAchievement,1,1,2025-04-17 08:00:03.941195
2894,ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:07.933142
2895,1f06f352-91b6-4373-87ed-5a5070723efb,RefactorCodeAchievement,1,0,2025-04-17 08:00:08.657806
2896,b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,RunXTestSuitesAchievement,1,0,2025-04-17 08:00:09.272816
2897,88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:09.597612
2898,f9ec833e-db4f-49b9-9b14-08298cbb4425,RefactorAddXAssertionsAchievement,1,1,2025-04-17 08:00:10.401452
2902,11b1644a-d11f-45cb-8a40-282a209059c0,RefactorXTestNamesAchievement,1,0,2025-04-17 08:00:11.409150
2903,11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,0,2025-04-17 08:00:12.813059
2905,a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,RefactorAddXAssertionsAchievement,2,0,2025-04-17 08:00:14.335720
2906,ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:17.790137
2907,1f06f352-91b6-4373-87ed-5a5070723efb,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:00:18.751567
2908,88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:18.856631
2909,88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunWithCoverageAchievement,1,1,2025-04-17 08:00:18.906023
2910,1f06f352-91b6-4373-87ed-5a5070723efb,RunXTestSuitesAchievement,1,0,2025-04-17 08:00:19.291429
2911,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXLinesAchievement,4,1,2025-04-17 08:00:20.332918
2912,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXMethodsAchievement,4,1,2025-04-17 08:00:20.383900
2913,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXClassesAchievement,1,1,2025-04-17 08:00:20.435664
2914,d65a1736-2d35-44e8-bf24-d1fd976c741f,RunXTestSuitesAchievement,1,0,2025-04-17 08:00:20.474825
2915,70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,AddTestsAchievement,1,0,2025-04-17 08:00:21.730303
2916,70e85b5e-92d4-498a-9079-ba881f5b3b82,RefactorAddXAssertionsAchievement,1,1,2025-04-17 08:00:22.268919
2917,465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RefactorXTestNamesAchievement,1,1,2025-04-17 08:00:23.283187
2918,a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:00:25.000245
2919,d65a1736-2d35-44e8-bf24-d1fd976c741f,RunXTestSuitesAchievement,1,0,2025-04-17 08:00:26.718636
2920,88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:26.745582
2921,88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunWithCoverageAchievement,1,1,2025-04-17 08:00:26.878666
2922,ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:27.779947
2923,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXLinesAchievement,4,1,2025-04-17 08:00:28.339999
2924,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXMethodsAchievement,4,1,2025-04-17 08:00:28.421154
2932,88a83dd8-0ea0-41ad-93ca-d397d796fb37,CoverXClassesAchievement,1,1,2025-04-17 08:00:34.534799
2933,1f06f352-91b6-4373-87ed-5a5070723efb,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:00:34.597730
2934,d65a1736-2d35-44e8-bf24-d1fd976c741f,RunXTestSuitesAchievement,1,0,2025-04-17 08:00:35.037261
2935,1f06f352-91b6-4373-87ed-5a5070723efb,RunXTestSuitesAchievement,1,0,2025-04-17 08:00:35.121526
2936,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:00:38.836555
3217,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:18.802179
3219,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:18.815590
3220,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:18.843543
3221,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:18.870003
3222,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:18.908069
3223,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:18.942231
3229,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.062011
3230,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:04:19.087002
3231,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:04:19.097390
3232,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.119666
3233,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.144536
3234,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.179464
3235,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.210486
3240,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.301370
3241,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.322113
3242,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.346959
3243,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.368874
3244,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.420649
3245,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:04:19.444398
3247,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.452411
3248,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:04:19.467640
3249,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.491665
3250,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:19.524931
3251,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:04:19.556519
3263,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:25.821104
3266,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:25.831551
3267,f9ec833e-db4f-49b9-9b14-08298cbb4425,CoverXMethodsAchievement,4,1,2025-04-17 08:04:25.850491
3269,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:25.853550
3272,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:25.868428
3273,f9ec833e-db4f-49b9-9b14-08298cbb4425,CoverXClassesAchievement,1,1,2025-04-17 08:04:25.877221
3274,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:25.888621
3275,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:25.900203
1679,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 07:46:45.331443
1700,11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,0,2025-04-17 07:46:45.735879
1712,70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 07:46:53.444467
1734,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 07:47:14.140621
1781,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 07:47:30.321933
2937,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:00:38.837004
2967,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:00:46.218056
2978,11b1644a-d11f-45cb-8a40-282a209059c0,CoverXClassesAchievement,1,0,2025-04-17 08:00:47.735531
2979,4d14cb87-b95e-4575-8823-f951391a3e6a,TriggerXAssertsByTestsAchievement,2,1,2025-04-17 08:00:48.245133
2980,4d14cb87-b95e-4575-8823-f951391a3e6a,TriggerXAssertsByTestsAchievement,2,1,2025-04-17 08:00:48.251496
2981,4d14cb87-b95e-4575-8823-f951391a3e6a,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:48.627078
2982,eed81e54-2343-44af-ab2f-cd062db7e11a,RefactorAddXAssertionsAchievement,2,1,2025-04-17 08:00:49.127247
2983,eed81e54-2343-44af-ab2f-cd062db7e11a,AddTestsAchievement,1,1,2025-04-17 08:00:49.132502
2984,eed81e54-2343-44af-ab2f-cd062db7e11a,TriggerXAssertsByTestsAchievement,1,1,2025-04-17 08:00:49.694762
2985,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:00:49.957749
2986,eed81e54-2343-44af-ab2f-cd062db7e11a,RunXTestSuitesAchievement,1,1,2025-04-17 08:00:50.081184
2987,0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,0,2025-04-17 08:00:50.332289
2988,70e85b5e-92d4-498a-9079-ba881f5b3b82,RefactorAddXAssertionsAchievement,1,1,2025-04-17 08:00:51.275235
2989,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,3,0,2025-04-17 08:00:52.036195
2990,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:00:52.103944
3268,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:25.850337
3310,11b1644a-d11f-45cb-8a40-282a209059c0,RunWithCoverageAchievement,1,0,2025-04-17 08:04:26.606384
3311,0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,0,2025-04-17 08:04:26.755005
3312,7234f6dc-a316-4576-8453-6e10d7cf1c3d,RunXTestSuitesAchievement,1,0,2025-04-17 08:04:28.200462
3313,674eeeb6-2534-419d-8965-63e4400f60c4,AddTestsAchievement,1,0,2025-04-17 08:04:32.233667
3314,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,3,0,2025-04-17 08:04:38.978617
3315,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,3,0,2025-04-17 08:04:39.004004
3471,caadbaac-e919-4b9b-b3a5-9d074d40493c,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:06:47.721236
3489,caadbaac-e919-4b9b-b3a5-9d074d40493c,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:06:52.969056
3510,caadbaac-e919-4b9b-b3a5-9d074d40493c,CoverXBranchesAchievement,8,0,2025-04-17 08:06:53.622315
3518,caadbaac-e919-4b9b-b3a5-9d074d40493c,CoverXLinesAchievement,2,0,2025-04-17 08:06:53.669857
3523,caadbaac-e919-4b9b-b3a5-9d074d40493c,CoverXClassesAchievement,1,0,2025-04-17 08:06:53.703590
3526,caadbaac-e919-4b9b-b3a5-9d074d40493c,CoverXLinesAchievement,3,0,2025-04-17 08:06:53.725952
3531,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:06:54.098629
3547,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:06:54.149194
3581,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:07:04.035288
3615,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:07:10.058015
3646,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:07:16.469544
3737,3e58c347-cdf0-4139-93e0-1adf144753c4,RefactorXTestNamesAchievement,1,0,2025-04-17 08:09:43.843115
3738,223bf16c-aaad-404f-8a47-61f3ced741e4,AddTestsAchievement,1,0,2025-04-17 08:10:07.996758
3739,223bf16c-aaad-404f-8a47-61f3ced741e4,TriggerXAssertsByTestsAchievement,0,0,2025-04-17 08:10:18.825771
3740,223bf16c-aaad-404f-8a47-61f3ced741e4,RunXTestSuitesAchievement,1,0,2025-04-17 08:10:19.212968
3741,223bf16c-aaad-404f-8a47-61f3ced741e4,TriggerXAssertsByTestsAchievement,0,0,2025-04-17 08:10:22.905120
3742,223bf16c-aaad-404f-8a47-61f3ced741e4,RunXTestSuitesAchievement,1,0,2025-04-17 08:10:23.285095
3743,223bf16c-aaad-404f-8a47-61f3ced741e4,RunWithCoverageAchievement,1,0,2025-04-17 08:10:23.312033
3823,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:11:20.484902
3889,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:11:29.015615
4064,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,3,0,2025-04-17 08:11:45.953315
4078,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:11:47.942537
4080,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,4,0,2025-04-17 08:11:47.980095
4110,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:12:04.299123
4117,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:04.444870
4118,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:04.470288
4127,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:12:04.644593
4128,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:04.670643
4129,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:04.691097
4130,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:12:04.718419
4134,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:07.845521
4147,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:07.882469
4185,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:11.158474
4187,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:12:11.183684
4188,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:12:11.191748
4189,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:11.210880
4190,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:11.238227
4191,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:11.271076
4192,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:11.297681
4193,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:12:11.326819
1680,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 07:46:45.331594
2939,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:00:38.863093
2965,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:00:46.217665
2993,0d271530-be17-4538-bf04-dde3c6069b5f,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:00:52.105163
3276,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:25.924066
3277,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:25.952626
3278,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:25.971900
3279,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.003181
3280,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.024336
3281,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.047767
3282,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.068288
3283,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:04:26.094766
3284,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.119469
3285,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:04:26.143407
3286,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,2,0,2025-04-17 08:04:26.162671
3287,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.185161
3288,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.205795
3289,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.241228
3290,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.265063
3291,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.284965
3292,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.309045
3293,11b1644a-d11f-45cb-8a40-282a209059c0,TriggerXAssertsByTestsAchievement,1,0,2025-04-17 08:04:26.328320
